"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"U15142UP1970PTC003354","7-09-1970","EQUIPMENT EXPORTS INDIA PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","70,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","RAM NIKETANBAREILLY BAREILLY UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1980PTC004933","11-02-1980","KANCHAN,S BAKERS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","1,903,000,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","1/13/19, CIVIL LINES, FAIZABAD 1/13/19, CIVIL LINES, FAIZABAD Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1980SGC004964","20-03-1980","UTTAR PRADESH SOLVEXTRACTS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","1,000,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","660 BEGUM GANJ MOSBAREFAIZABAD FAIZABAD FAIZABAD Uttar Pradesh INDIA","State Government Company"
"U15142UP1981PTC005176","9-01-1981","TECHNO-CHEM ENGINEERS(INDIA) PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,500,000.00","1,500,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","KH-18 KAVI NAGAR GHAZIABAD Uttar Pradesh INDIA 201002","Indian Non-Government Company"
"U15142UP1981PTC005195","3-02-1981","AMIT ASSOCIATES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","750,000.00","750,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","JWALA NAGARRAMPUR RAMPUR UTTAR PRADESH Uttar Pradesh INDIA 244901","Indian Non-Government Company"
"U15142UP1981PTC005350","7-07-1981","WIZCHEM PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","200,000.00","10,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","5TH K M STONEROHTA ROAD MEERUT UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1981PTC005431","26-09-1981","MALKHAN SINGH COLD STORAGE PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","5,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","KURAWALIMAINPURI MAINPURI UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1981PTC005481","23-11-1981","BUNDELKHAND MODERN OIL MILLS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","1,000,000.00","610,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","BHARUA SUMERPURHAMIRPUR HAMIRPUR UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1982PTC005522","5-01-1982","KUMAR SOLVENT PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","2,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","A-7RANNATH COLONY RAMPUR UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1982PTC005536","18-01-1982","SHAMLI SOLVEX PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","3,500,000.00","6,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","57 HANUMAN ROADSHAMLI MUZAFFAR NAGAR UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1983PTC006258","20-09-1983","JEEWAN PRAKASH OILS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","5,000,000.00","2,944,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","55/115,GENERAL GANJ KANPUR UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1983PTC006268","28-09-1983","DOUBLE HIRAN OILS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","4,987,400.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","7/46PRTHAR BAZAR ALIGARH U P Uttar Pradesh INDIA 202001","Indian Non-Government Company"
"U15142UP1984PLC006852","24-11-1984","SHREE RAJUSHASPINNING AND AGRO PRODUCTS LIMITED","STRIKE OFF","Public","Company Limited by Shares","10,000,000.00","37,500.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","P O AKHAND NAGAR SULTANPUR SULTANPUR Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1984PTC006436","24-02-1984","KSHIPRA OIL MILLS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","2,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","BAZAR ROADBHITARGAON KANPUR DEHAT UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1984PTC006771","8-10-1984","SOORYA SOLTECH PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","3,000,000.00","2,723,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","12PARK LANE LUCKNOW UTTAR PRADESH Uttar Pradesh INDIA 226001","Indian Non-Government Company"
"U15142UP1985PLC007494","28-10-1985","PRIYAGOLD INDUSTRIES (INDIA) LIMITED","AMALGAMATED","Public","Company Limited by Shares","10,000,000.00","3,500,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","D-I SECTOR II, NOIDA, DISTT.GAUTAM BUDH NAGAR UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1985PTC006941","5-01-1985","KANPUR BULK TRANSPORT PVT.LTD.","STRIKE OFF","Private","Company Limited by Shares","800,000.00","200,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","7/32,TILAK NAGAR,KANPUR,U.P. 7/32,TILAK NAGAR,KANPUR,U.P. Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1985PTC007529","19-11-1985","PREMA OIL INDUSTRIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","4,000,000.00","2,000,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","4, DAHGRAN ROADETAWAH. ETAWAH UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1985PTC007600","24-12-1985","VIMLA SOFT DRENKS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00",NA,"Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","2/76 A,,RAMANAND NAGAR ALLAPUR ALLLAHABAD UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1986PTC008166","10-09-1986","ATUL REFINERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","3,114,200.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","W-85 LIG KASHAV NAGAR KANPUR Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1986PTC008212","26-09-1986","CHANDRA LOK AROMATIC OIL AND CHEMICAL COMPANY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","4,730,700.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","S/21/85ENGLISHIA LINES VARANASI VARANASI UTTAR PRADESH Uttar Pradesh INDIA 221001","Indian Non-Government Company"
"U15142UP1986PTC008232","3-10-1986","PASHUPATI EDIBILE OIL REFINERIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","120,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","74/66, DHANKUTTI KANPUR Uttar Pradesh INDIA 208001","Indian Non-Government Company"
"U15142UP1986PTC008289","17-10-1986","MAYURI SOLVEG EXTRACTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","729,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","52/43B, NEW DAL MANDI, NAYAGANJ, KANPUR KANPUR Uttar Pradesh INDIA 208001","Indian Non-Government Company"
"U15142UP1986PTC008293","20-10-1986","AAROHI TRADING COMPANY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","4,000,000.00","2,960,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","AROHI PLAZA PATRAKAR PURAMCROSSING CP-1 VIKAS KHAND GOMTI NAGAR LUCKNOW UTTAR PRADESH Uttar Pradesh INDIA 226010","Indian Non-Government Company"
"U15142UP1986PTC008310","23-10-1986","GEETA OIL MILLS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","2,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","28-C-17AALLAHAPUR ALLAHABAD UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1986PTC008368","21-11-1986","FEAST FOOD PRODUCTS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","250,000.00","4,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","25 M.G.MARG HAZRAT GANJ LUCKNOW UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1986PTC008400","8-12-1986","FATEHPUR SOLVENT AND CHEMICALS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","2,400,000.00","20,200.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","2B/1 SULEM SARIA DHARMBIR MARG ALLAHABAD UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1986PTC008429","19-12-1986","YOGESH OIL MILLS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","3,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","53/12NAYAGANJKANPUR KANPUR UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1986PTC008435","22-12-1986","AULUCK AND COMPANY PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","40,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","CHANDIAN FARM THEHSIL BILASPURDISTT RAMPUR RAMPUR UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1987PLC008493","15-01-1987","DARSHAN AGROILS LIMITED","ACTIVE","Public","Company Limited by Shares","15,000,000.00","13,366,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","13TH K M DELHI G T ROADBIDHANAGAR ALIGARH UTTAR PRADESH Uttar Pradesh INDIA 202001","Indian Non-Government Company"
"U15142UP1987PTC008480","6-01-1987","SABERINA OIL INDUSTRIES PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","1,500,000.00","1,297,250.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","234, KATRA MIRANSHIKOHABAD FIRORAZABAD UTTAR PRADESH Uttar Pradesh INDIA 205135","Indian Non-Government Company"
"U15142UP1987PTC008547","16-02-1987","SAGAR OIL MILLS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","10,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","61/3 SITE NO-1KIDWAINAGAR KANPUR UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1987PTC008604","10-03-1987","R R K EDIBLE OIL PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","2,000,000.00","6,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","119PANDEY GANJ LUCKNOW UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1987PTC008605","10-03-1987","SWASTIK OIL CHEM PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","1,477,200.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","24/40, JAIN VIHAR BIRHANA ROAD KANPUR Uttar Pradesh INDIA 208001","Indian Non-Government Company"
"U15142UP1987PTC008743","14-05-1987","VINOD OILS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00",NA,"Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","PHILI KOTHIGHURIA BAGH ALIGARH UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1987PTC008746","15-05-1987","CHOUDHARY AGRO PROCESSORS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","5,000,000.00",NA,"Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","KHIRNI BAGHSADAR BAZAR SHAHJAHANPUR UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1987PTC009135","17-11-1987","BRIJ OIL REFINERY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","1,250,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","51/36NAYA GANJ KANPUR UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1987PTC009180","4-12-1987","CHANDEL OIL MILL PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","800,000.00","15,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","V & P PATARAKANPUR DEHAT KANPUR UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1987PTC009196","11-12-1987","S.A. FOODS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","2,000,000.00","117,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","127/36, S-BLOCK, JUHI GAUSHALA, KANPUR Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1988PLC009436","11-03-1988","MAHAVEER AGRO PRODUCTS LIMITED","STRIKE OFF","Public","Company Limited by Shares","7,000,000.00","2,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","RELLEY GODOWN ROAD SHYAM GANJBAREILLY BAREILLY UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1988PTC009437","11-03-1988","MUKTA REFINERY PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","5,000,000.00","30,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","IST LANE BALDA ROAD NISHATGANJLUCKNOW LUCKNOW UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1988PTC009819","11-07-1988","SHREE CHAITANYA OIL INDUSTRIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","6,000,000.00","4,996,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","1918DAMPIRE NAGAR MATHURA UTTAR PRADESH Uttar Pradesh INDIA 281001","Indian Non-Government Company"
"U15142UP1988PTC010173","2-11-1988","GOVARDHAN NATH OIL MILLS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","2,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","83MOTI GANJ AGRA UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1989PLC010705","26-04-1989","K K OILS LIMITED","STRIKE OFF","Public","Company Limited by Shares","1,000,000.00","7,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","D-54/8JADDUA MANDI, LUXA VARANASI UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1989PTC010426","1-02-1989","SANSKAR OIL PRODUCTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","4,000,000.00","2,047,600.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","60PURANA QUILA LUCKNOW UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1989PTC010462","13-02-1989","WARSI ESSENTIAL OIL DISTILLERS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","2,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","41/126 NAI SARAK PARADEKANPUR KANPUR UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1989PTC010812","1-06-1989","M.R. OIL MILLS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,000,000.00","1,036,500.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","LOWERBAZAR MODI NAGAR UTTAR PRADESH Uttar Pradesh INDIA 201204","Indian Non-Government Company"
"U15142UP1989PTC010877","21-06-1989","PROCHEM OIL PRDOUCTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","835,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","3/264 KAPIL VASTULAXMI BAI MARG ALIGARH UTTAR PRADESH Uttar Pradesh INDIA 202001","Indian Non-Government Company"
"U15142UP1989PTC010902","30-06-1989","RAMESH OILS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","6,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","85 NORTHVIJAY NAGAR COLONY AGRA UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1989PTC010953","13-07-1989","JINDAL PADDY PRODUCTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","15,000,000.00","11,224,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","VILLAGE & POST BHURARANIRUDRAPUR U S NAGAR UTTARANCHAL Uttar Pradesh INDIA 263153","Indian Non-Government Company"
"U15142UP1989PTC010979","25-07-1989","SHREE VAISHNO OIL MILLS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","20,200.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","123/43, SARESH BAGH,KANPUR. KANPUR. UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1989PTC011034","10-08-1989","JAGAN OIL MILLS PVT. LTD.","STRIKE OFF","Private","Company Limited by Shares","500,000.00","99,800.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","4/63, PHILIP GANJ, JAMUNAKINARA, AGRA. KINARA, AGRA. Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1989PTC011207","25-09-1989","ENVIRAD FUELS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","60,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","B-127, AVADH PURI, LAKHANPURKANPUR KANPUR UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1989PTC011276","16-10-1989","UDAIVEER OIL MILLS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","30,000,000.00","300","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","1967DAMPIER NAGAR MATHURA UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1990PLC012508","23-11-1990","AMBIKA EXTRACTIONS LIMITED","STRIKE OFF","Public","Company Limited by Shares","10,000,000.00","8,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","SURIA KUANBASHARATPUR GORAKHPUR UTTAR PRADESH Uttar Pradesh INDIA 273001","Indian Non-Government Company"
"U15142UP1990PTC011876","7-05-1990","YADAV OIL MILLS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","2,000,000.00","200,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","84/8,BALKESHWAR COLONY,AGRA 84/8,BALKESHWAR COLONY,AGRA Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1990PTC012265","11-09-1990","VRINDABAN EDIBLE OILS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","10,000,000.00","6,562,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","117/C-28/81SARVODAY NAGAR KANPUR UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1990PTC012467","16-11-1990","AMBA OIL AND RICE INDUSTRIES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","2,000,000.00","5,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","63/2,A-1,JUGRAJ MARKET GANGAPRASADROAD LUCKNOW UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1991PTC012929","22-03-1991","TRILOCHAN FUELS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","2,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","C-21/88B KAMLA KUTIRLAHURABIR VARANASI UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1992PLC014642","14-08-1992","SWASTIK VANASPATI LIMITED","STRIKE OFF","Public","Company Limited by Shares","10,000,000.00","8,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","RAHUNIYA DHARAMSHALAHAMIRPUR HAMIRPUR UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1992PLC014755","24-09-1992","BAIDYANATH VANASPATI LIMITED","STRIKE OFF","Public","Company Limited by Shares","500,000.00",NA,"Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","371/12, CIVIL LINES, JHANASI 371/12, CIVIL LINES, JHANASI Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1992PTC014048","12-02-1992","D.V. OIL MILLS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","20,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","H.NO 8 SAYEED WALIGALI,IGLAS ALIGARH UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1992PTC014211","25-03-1992","SOUTH OIL INDUSTRIES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","20,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","159YAHIYA GANJ LUCKNOW UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1992PTC014217","25-03-1992","SANJAY OILS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","3,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","237KALI BARI BAREILLY UTTAR PRADESH Uttar Pradesh INDIA 243005","Indian Non-Government Company"
"U15142UP1992PTC014239","30-03-1992","LIBRA TRADING AND INVESTMENT CO PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","4,000,000.00","3,901,700.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","87/158, ACHARYA NAGAR, G.T. ROAD, KANPUR UTTAR PRTADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1992PTC014347","12-05-1992","POONAM OIL MANUFACTURERS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","3,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","873/2, GURGUJBARWA SUMERPUR HAMIRPUR UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U15142UP1992PTC014348","12-05-1992","SHARMA DAL AND OIL MILLS PVT.LTD.","STRIKE OFF","Private","Company Limited by Shares","1,500,000.00","25,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Food stuffs)","74/2, COLLECTOR GANJ, KANPUR. 74/2, COLLECTOR GANJ, KANPUR. Uttar Pradesh INDIA","Indian Non-Government Company"
