"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"U65992UR1972PTC003611","28-09-1972","NEW AUTO FINANCE CHIT FUND PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Finance","BLOCK 2/11GOVIND NAGAR DEHRADUN UTTARANCHAL Uttarakhand INDIA 248001","Indian Non-Government Company"
"U65992UR1974PTC003866","6-03-1974","INVESTMENTS FINANCIER AND CHIT FUND PVT LTD","DORMANT","Private","Company Limited by Shares","100,000.00","10,000.00","Uttarakhand","RoC-Uttarakhand","Finance","1-BASTBY HALL DEHRADUN UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U65992UR1975PLC004143","30-06-1975","GARHWAL ANUSUCHIT JANJATI VIKAS NIGAMLIMITED","DORMANT","Public","Company Limited by Shares","5,000,000.00","5,000,000.00","Uttarakhand","RoC-Uttarakhand","Finance","65 D RAJPUR ROADE DAHRADUN DAHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U65992UR1975PLC004144","30-06-1975","KUMAUN ANUSUCHIT JANJATI VIKAS NIGAM LIMITED","DORMANT","Public","Company Limited by Shares","5,000,000.00","5,000,000.00","Uttarakhand","RoC-Uttarakhand","Finance","SHANTI NIKETANSUIT NO 04 MALLITAL NAINITAL UTTAR PRADESH Uttarakhand INDIA 263001","State Government Company"
"U65992UR1975PTC004086","19-03-1975","RACHNA CHIT AND FINANCE PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","20,000.00","6,100.00","Uttarakhand","RoC-Uttarakhand","Finance","39, DHAMAWALA, DEHRADUN. DEHRADUN Uttarakhand INDIA","Indian Non-Government Company"
"U65992UR1975PTC004118","2-05-1975","ROYAL MUTUAL BENEFIT CHIT FUND AND FINANCE PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","20,000.00","1,000.00","Uttarakhand","RoC-Uttarakhand","Finance","STATION ROAD KHATEMA Nanital Uttarakhand INDIA","Indian Non-Government Company"
"U65992UR1975PTC004150","28-07-1975","PAHADI INVESTMENTS CHIT AND FINANCE PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","50,000.00","70","Uttarakhand","RoC-Uttarakhand","Finance","LINE NO1 BANBHULPURA Haldwani Nanital Uttarakhand INDIA","Indian Non-Government Company"
"U65992UR1975PTC004216","22-12-1975","JUGAL CHIT FUND PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","100,000.00","10,000.00","Uttarakhand","RoC-Uttarakhand","Finance","30 ANSARI MARGDEHRADUN DEHRADUN UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U65992UR1975PTC004218","22-12-1975","BHATIA CHIT FUND PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","100,000.00","15,000.00","Uttarakhand","RoC-Uttarakhand","Finance","99, KARAWPURDEHRADUN. DEHRADUN. UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U65992UR1976PTC004323","26-08-1976","APSARA CHIT FUND PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","100,000.00","10,000.00","Uttarakhand","RoC-Uttarakhand","Finance","4 MALA PANI ROADDEHRADUN DEHRADUN UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U65992UR1984PTC006576","5-06-1984","MAYUR CHIT FUND PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","200,000.00","200","Uttarakhand","RoC-Uttarakhand","Finance","MAHESHWARI SADAN OPP JANWAPALACE JAWAHARPUR ROAD HARIDWAR UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U65992UR1988PTC009868","27-07-1988","PINKI CHIT FUND PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","200,000.00","20,000.00","Uttarakhand","RoC-Uttarakhand","Finance","38ASAHARANPUR ROAD DEHRADUN UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U65992UR1988PTC009937","16-08-1988","S.BATRA CHITS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","104,300.00","Uttarakhand","RoC-Uttarakhand","Finance","GANDHI VATIKA SHOPFIRST FLOOR CIVIL LINES ROORKEE UTTARANCHAL Uttarakhand INDIA 247667","Indian Non-Government Company"
"U65992UR1988PTC010202","15-11-1988","HITKAR FINANCE COMPANY PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","500,000.00","150,000.00","Uttarakhand","RoC-Uttarakhand","Finance","GADARPURNAINITAL NAINITAL UTTARANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U65992UR1988PTC010268","6-12-1988","KNIGHT CHITS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","200,000.00","2,000.00","Uttarakhand","RoC-Uttarakhand","Finance","22,CIVIL LINES,ROORKEEHARIDWAR HARIDWAR UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U65992UR1989PTC010652","10-04-1989","R.L. SETHI SONS CHITS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","200,000.00","105,500.00","Uttarakhand","RoC-Uttarakhand","Finance","22CIVIL LINES ROORKEE HARIDWAR UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U65992UR1989PTC011454","8-12-1989","ANSHUL CHITS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","500,000.00","2,000.00","Uttarakhand","RoC-Uttarakhand","Finance","79 SOT STREETROORKEE HARDWAR UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U65992UR1990PTC011983","12-06-1990","K.G. CHITS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Finance","153/14 CIVIL LINESROORKEE HARIDWAR UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U65992UR1990PTC012509","23-11-1990","UGRA SEN CHITS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","500,000.00","400","Uttarakhand","RoC-Uttarakhand","Finance","163/1 PURWA VALIGANESHPUR RAILWAY ROORKEE HARDWAR UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U65992UR1991PTC012816","26-02-1991","CEE KAY LEASING AND FINANCE PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,000,000.00","77,100.00","Uttarakhand","RoC-Uttarakhand","Finance","97, RAJPUR ROAD, DEHRADUN UTTARANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U65992UR1991PTC013534","23-09-1991","JAY CHITS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","500,000.00","400","Uttarakhand","RoC-Uttarakhand","Finance","50,RAJPUTTA, NEAR POLICECHOWKI, ROORKEE UTTAR PRADESH Uttarakhand INDIA","Indian Non-Government Company"
"U65992UR1991PTC013565","30-09-1991","SANKET INVESTMENTS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,000,000.00","30,000.00","Uttarakhand","RoC-Uttarakhand","Finance","13RAJPUR ROAD DEHRADUN UTTARANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U65992UR1991PTC013615","17-10-1991","NABHOMANI FINANCE AND COMMERCIAL COMPANY PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","200,000.00",NA,"Uttarakhand","RoC-Uttarakhand","Finance","5 MANI RAM ROADRISHIKESH DEHRADUN UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U65992UR1991PTC013651","29-10-1991","JAGAT SINGH FINANCE AND INVESTMENT PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","1,000,000.00","43,000.00","Uttarakhand","RoC-Uttarakhand","Finance","10/81, MAIN READ, OPP-PETROLPUMP,VIKAS NAGAR, DEHRADUN UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U65992UR1992PTC014267","7-04-1992","BANDBCAPITAL RESOURCES PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","500,000.00",NA,"Uttarakhand","RoC-Uttarakhand","Finance","60,ADWETA NAND ROADRISHIKESH DEHRADUN UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U65992UR1992PTC014338","11-05-1992","KASRUJA FINANCE AND INVESTMENT CO. PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","1,000,000.00","3,000.00","Uttarakhand","RoC-Uttarakhand","Finance","SHOP NO 2 NEAR PETROL PUMPVIKAS NAGAR DEHRADUN UTTARANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U65992UR1994PLC016264","24-03-1994","PAL MUTUAL BENEFIT LIMITED","STRIKE OFF","Public","Company Limited by Shares","1,000,000.00","7,000.00","Uttarakhand","RoC-Uttarakhand","Finance","15,AZAD NAGARHALDWANI NAINITAL. UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U65992UR1994PTC016148","28-02-1994","E.M. CHITS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","50,000.00","200","Uttarakhand","RoC-Uttarakhand","Finance","165/1 STATION ROADGANESHPUR ROORKEE HARDWAR Uttranchal Uttarakhand INDIA","Indian Non-Government Company"
"U65992UR1994PTC016162","3-03-1994","K.P. GOLDEN FINANCE AND LEASING PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,000,000.00","40,000.00","Uttarakhand","RoC-Uttarakhand","Finance","735 DAKSAGARHI CANTT DEHRADUN Utaranchal Uttarakhand INDIA","Indian Non-Government Company"
"U65992UR1994PTC016390","29-04-1994","AMSTEAD COGENERATION PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","127,000.00","Uttarakhand","RoC-Uttarakhand","Finance","A/30-14 AZIZ MANZILAM JAIPURIA ROAD KANPUR UTTAR PRADESH Uttarakhand INDIA 208004","Indian Non-Government Company"
"U65992UR1994PTC016463","13-05-1994","A.N. FINANCE PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,000,000.00","20,000.00","Uttarakhand","RoC-Uttarakhand","Finance","19-RAIPUR ROADC/O DATTA AGAR-WAL & ASSTS C A DEHRADUN UTTARANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U65992UR1995PTC019082","28-11-1995","CHAWLA SECURITIES PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","500,000.00","10,000.00","Uttarakhand","RoC-Uttarakhand","Finance","111,NEW HARDWAR,JWALAPUR, HARDWAR UTTAR PRADESH Uttarakhand INDIA","Indian Non-Government Company"
"U65992UR1996PLC019996","22-05-1996","AGRAWAL FINPROP LIMITED","ACTIVE","Public","Company Limited by Shares","20,000,000.00","12,500,000.00","Uttarakhand","RoC-Uttarakhand","Finance","NBC COMPLEX,SHEESH MAHAL,NAINITAL ROAD HALDWANI, NAINITAL Uttarakhand INDIA","Indian Non-Government Company"
"U65992UR2001PTC026024","30-04-2001","UTTRANCHAL CHIT FUND PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","360,000.00","Uttarakhand","RoC-Uttarakhand","Finance","SHIVA PALACE IIND FLOOR57/19 RAJPUR ROAD DEHRADUN UTTARANCHAL Uttarakhand INDIA 248001","Indian Non-Government Company"
"U65993UR1985SGC007250","25-06-1985","U.P.HILL ELECTRONICS CORPORATION LIMITED","DORMANT","Public","Company Limited by Shares","250,000,000.00","89,453,110.00","Uttarakhand","RoC-Uttarakhand","Finance","ELECTRONICS ESTATEBHIMTAL NAINITAL UTTARANCHAL Uttarakhand INDIA","State Government Company"
"U65993UR1990PTC011566","18-01-1990","H.L.S. FINANCE AND INVESTMENT COMPANY (INDIA) PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,500,000.00","200","Uttarakhand","RoC-Uttarakhand","Finance","55, NALA PANI ROAD,DEHRADUN DEHRADUN UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U65993UR1990PTC012302","20-09-1990","SHREE HANUMANTJI FINANCE AND INVESTMENT CO PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,000,000.00","20,000.00","Uttarakhand","RoC-Uttarakhand","Finance","RANIPURMORE, HARDWAR UTTAR PRADESH Uttarakhand INDIA","Indian Non-Government Company"
"U65993UR1990PTC012530","29-11-1990","SHIVALIK FINANCIAL SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Finance","R B SALIGRAM CHHETRAUPPER ROAD HARIDWAR UTTRANCHAL Uttarakhand INDIA 249401","Indian Non-Government Company"
"U65993UR1992PLC014630","10-08-1992","KSHETRIYA GRAMIN KRISHI FINANCE LIMITED","UNDER PROCESS OF STRIKING OFF","Public","Company Limited by Shares","1,000,000.00","7,000.00","Uttarakhand","RoC-Uttarakhand","Finance","GRAM-BAHUTA CHAK DAHI,POST-HARIHARPUR, VARANASI UTTAR PRADESH Uttarakhand INDIA","Indian Non-Government Company"
"U65993UR1992PTC014266","7-04-1992","SURBOUDYA INVESTMENT AND COMMERCIAL COMPANY PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","500,000.00","7,500.00","Uttarakhand","RoC-Uttarakhand","Finance","7,DEHRADUN ROADP.O.RISHIKESH DEHRADUN DEHRADUN Uttarakhand INDIA","Indian Non-Government Company"
"U65993UR1993PTC015644","16-08-1993","KUNJAPURI INVESTMENTS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","200,000.00","2,000.00","Uttarakhand","RoC-Uttarakhand","Finance","17-A, DEHRADUN ROADRISHIKESH DEHRADUN. UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U65993UR1996PTC000283","13-01-1996","HILLWAYS CONSTRUCTION COMPANY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","4,746,460.00","Uttarakhand","RoC-Uttarakhand","Finance","34, ADARSH GRAM DEHRADUN ROAD, RISHIKESH DEHRADUN Uttarakhand INDIA 249201","Indian Non-Government Company"
"U65993UR2002SGC027065","18-11-2002","UTTARAKHAND INFRASTRUCTURE DEVELOPMENT COMPANY LIMITED","ACTIVE","Public","Company Limited by Shares","50,000,000.00","4,800,000.00","Uttarakhand","RoC-Uttarakhand","Finance","76/45 LANE NO.2 SAKET, RAJPUR ROAD DEHRADUN Uttarakhand INDIA 248001","State Government Company"
"U65993UR2005PTC030578","26-08-2005","MSAPS ASSOCIATES INVESTMENTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","700,940.00","Uttarakhand","RoC-Uttarakhand","Finance","G-1 BELWEDERE GREENAPARTMENTS BELWEDRE COMPOUND NAINITAL UTTARANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U65999UR1990PTC012066","6-07-1990","GEE CHITS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","100,000.00","50,000.00","Uttarakhand","RoC-Uttarakhand","Finance","ROORKEE TALKIES, CIVIL LINES,ROORKEE, HARDWAR UTTARANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U65999UR2014PLC001243","4-09-2014","SATDHARM NIDHI LIMITED","ACTIVE","Public","Company Limited by Shares","1,000,000.00","1,000,000.00","Uttarakhand","RoC-Uttarakhand","Finance","C/O DHARM SANSTHAPAK SANGH,PLOT NO. 5,PEER WALI GALI,VILL. JAGJEETPUR,KANKHAL HARIDWAR Uttarakhand INDIA 249408","Indian Non-Government Company"
"U65999UR2015PTC001437","10-03-2015","14 DAYS BUSINESS SOLUTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Finance","H. NO. 95/A, GALI NO 5, ASHOK NAGAR MILAP NAGAR, DHANDERA ROORKEE Uttarakhand INDIA 247667","Indian Non-Government Company"
"U66000UR2009PTC032929","1-09-2009","SUURYANSH FINVEST CONSULTANTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Insurance","1st FLOOR P-72 AWAS VIKAS COLONY RUDRAPUR Uttarakhand INDIA 263153","Indian Non-Government Company"
"U66000UR2012PLC000148","28-02-2012","KNNC INSURANCE ADVISORY SERVICES LIMITED","ACTIVE","Public","Company Limited by Shares","500,000.00","500,000.00","Uttarakhand","RoC-Uttarakhand","Insurance","Kanjabag Road, Near Milk Dairy Khatima , U.S. nagar Khatima Uttarakhand INDIA 262308","Indian Non-Government Company"
"U66010UR2003PTC027263","17-02-2003","SURAKSHA IDEAL RESOURCES PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Insurance","CITY BUSINESS CENTRE 6 CROSS ROAD DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U67100UR2012PTC000105","30-01-2012","S. M. S. C. CONSULTANTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Finance","GIRITAL DURGA COLONY NEAR AAKASH CHURI BHANDAR KASHIPUR Uttarakhand INDIA 244713","Indian Non-Government Company"
"U67110UR1996PLC020374","25-07-1996","KUMAON SECURITIES LIMITED","UNDER PROCESS OF STRIKING OFF","Public","Company Limited by Shares","2,000,000.00","2,000,000.00","Uttarakhand","RoC-Uttarakhand","Finance","ANAND COMPLEX, 2ND FLOORFANSI GADERA,THANDI SARAK TALLITAL NAINITAL Uttarakhand INDIA","Indian Non-Government Company"
"U67111UR2000PTC025643","18-09-2000","SHEEL CHAND SECURITIES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","3,000.00","Uttarakhand","RoC-Uttarakhand",NA,"OPP. POLICE STATION MANGAL PARAO, HALDWANI,NAINITAL NAINITAL Uttarakhand INDIA","Indian Non-Government Company"
"U67120UR1986PLC007803","1-04-1986","MATHURA FINANCIAL SERVICES LIMITED","ACTIVE","Public","Company Limited by Shares","30,000,000.00","22,500,000.00","Uttarakhand","RoC-Uttarakhand","Finance","STATION ROAD OPPOSITE RADHEY SHYAM BUILDING KASHIPUR Uttarakhand INDIA 244713","Indian Non-Government Company"
"U67120UR1987PTC009238","30-12-1987","MAGELLAN CONTRACT AND CONSULTING SERVICES CO PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","6,000.00","Uttarakhand","RoC-Uttarakhand","Finance","HILCREST 121DOBHALWALA, DEHRADUN UTTAR PRADESH Uttarakhand INDIA 248001","Indian Non-Government Company"
"U67120UR1989PTC011190","20-09-1989","DAFFODIL MARKETING SERVICES PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Finance","75 CHAKRATA ROADDEHRADUN DEHRADUN UTTRANCHAL Uttarakhand INDIA 248001","Indian Non-Government Company"
"U67120UR1989PTC011506","28-12-1989","MUSSOORIE INVESTMENT PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","200,000.00","40,000.00","Uttarakhand","RoC-Uttarakhand","Finance","PHARMACY FLAT C/O. R.B. HAMMER& CO. MUSSOORIE DEHRADUN UTTARANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U67120UR1991PLC013019","8-04-1991","SINGH MUTUAL BENEFIT CO LTD","UNDER LIQUIDATION","Public","Company Limited by Shares","7,500,000.00",NA,"Uttarakhand","RoC-Uttarakhand","Finance","BHOTIA PARAO NAINITAL ROAD HALDWANI NAINITAL Uttarakhand INDIA","Indian Non-Government Company"
"U67120UR1993PTC015219","23-03-1993","G.S.HOLDINGS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","4,000,000.00","3,995,000.00","Uttarakhand","RoC-Uttarakhand","Finance","3/210NAINITAL ROAD HALDWANI UTTARANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U67120UR1994PTC017358","30-12-1994","ZODIAC SECURITIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","493,000.00","Uttarakhand","RoC-Uttarakhand","Finance","15/1NESHVILLA ROAD DEHRADUN UTTARANCHAL Uttarakhand INDIA 248001","Indian Non-Government Company"
"U67120UR1995PLC017838","5-04-1995","FUTURE SECURITIES LIMITED.(DEEMED PUBLIC)","ACTIVE","Public","Company Limited by Shares","10,000,000.00","3,002,000.00","Uttarakhand","RoC-Uttarakhand","Finance","SHOP NO. AG- 1 C-58/15A, SECTOR 62 NOIDA Uttarakhand INDIA 201301","Indian Non-Government Company"
"U67120UR1995PLC018534","9-08-1995","K.B. CAPITAL & INVESTMENT LIMITED.","UNDER PROCESS OF STRIKING OFF","Public","Company Limited by Shares","500,000.00","7,000.00","Uttarakhand","RoC-Uttarakhand","Finance","Near Distt. Co.Operative bank puljatwara jwalapur- Hardwar Hardwar. Uttarakhand INDIA","Indian Non-Government Company"
"U67120UR1995PLC018574","17-08-1995","NAINITAL COMMERCIAL AND FINANCE COMPANY LIMITED","UNDER PROCESS OF STRIKING OFF","Public","Company Limited by Shares","500,000.00",NA,"Uttarakhand","RoC-Uttarakhand","Finance","NAINITAL ROAD,KICHHA,NAINITAL NAINITAL UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U67120UR1995PTC017401","11-01-1995","P K JAIN AND ASSOCIATES PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","200,000.00","2,000.00","Uttarakhand","RoC-Uttarakhand","Finance","38/9 TILAK ROADDEHRADUN DEHRADUN UTTARANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U67120UR1995PTC017973","2-05-1995","NAINI STOCK INVESTMENTS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","300,000.00","4,000.00","Uttarakhand","RoC-Uttarakhand","Finance","2/20,CIVIL LINES,BHOTIA PARAO,HALDWANI NAINITAL UTTARANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U67120UR1995PTC018182","5-06-1995","VIB-DEEP INVESTMENTS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","100,000.00","10,000.00","Uttarakhand","RoC-Uttarakhand","Finance","24, MEEDO MARKET1-HANUMAN CHOWK DEHRADUN UTTAR PRASAD Uttarakhand INDIA 248001","Indian Non-Government Company"
"U67120UR1995PTC018207","7-06-1995","PG CREDITS AND MARKETING PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","300,000.00","2,000.00","Uttarakhand","RoC-Uttarakhand","Finance","BEHIND NAINITAL BANKKALADHUNGI ROAD HALDWANI NAINITAL UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
